title,author,url,Keyword
Skin Disease Recognition using Texture Analysis,"(Panjwani, 2021)",https://www.researchgate.net/publication/352566065_Skin_Disease_Recognition_using_Texture_Analysis,recognition skin analysis skin skin illness illness recognition skin primary recognition using image processing feature extraction diagnosis recognition texture analysis
Recognition of human skin diseases using inception-V3 with transfer learning,"(Mamun et al., 2022)",https://www.researchgate.net/publication/362607094_Recognition_of_human_skin_diseases_using_inception-V3_with_transfer_learning,characteristic roc skin disease recognition skin roc curve carcinoma basal problem recognition carcinoma roc carcinoma investigated investigated inceptionv3
Computer Vision Based Skin Disease Recognition,"(Saha & Majumder, 2023)",https://www.researchgate.net/publication/372528365_Computer_Vision_Based_Skin_Disease_Recognition,skin disease recognize skin psoriasis learn random forest machine learning psoriasis disease psoriasis classifier type skin disease affecting
A Custom Image Recognition Model in the Cloud for Skin Diseases Identification,"(Dan et al., 2023)",https://www.researchgate.net/publication/374933178_A_Custom_Image_Recognition_Model_in_the_Cloud_for_Skin_Diseases_Identification,uv vision service exposure uv classifying image uv radiation use azure azure custom pretrained image azure skin condition
Computer Vision and Speech Understanding,"(Chanda & Pabalkar, 2023)",https://www.researchgate.net/publication/374376759_Computer_Vision_and_Speech_Understanding,vision speech speech application application speech vision application automatic speech research bestows speech recognition research technological recognition wonder computer vision
Computer vision applications in offsite construction,"(Alsakka et al., 2023)",https://www.researchgate.net/publication/371634382_Computer_vision_applications_in_offsite_construction,vision application vision offsite vision used computer vision vision task offsite construction vision undergone construction computer construction industry vision
A New Vision for Computer Vision: Smart Glasses with Humanoid Robots,"(Uyan?k, 2023)",https://www.researchgate.net/publication/374168399_A_New_Vision_for_Computer_Vision_Smart_Glasses_with_Humanoid_Robots,vision artificial vision smart robot future robot computer vision robot examined glass humanoid vision augmented robot explained new technology
Political Hate Speech Detection using Machine Learning,"(Kagne, 2023)",https://www.researchgate.net/publication/375398963_Political_Hate_Speech_Detection_using_Machine_Learning,detection hate hate speech indicating hate speech project mitigation hate offensive content learning offensive speech machine speech content speech political
Detection of Hate Speech in Assamese Text,"(Baruah et al., 2023)",https://www.researchgate.net/publication/373568848_Detection_of_Hate_Speech_in_Assamese_Text,hate speech speech social language hate community hate identification hate twitter newspaperskeywordsassamesenaive like twitter using social speech event twitter
Enhancing hate speech detection with user characteristics,"(Raut & Spezzano, 2023)",https://www.researchgate.net/publication/373163206_Enhancing_hate_speech_detection_with_user_characteristics,detect hate hateful tweet spreading hate improves hate hate speech social medium tweet textual facebook twitter twitter hate online
Detection of Hate Speech using BERT and Hate Speech Word Embedding with Deep Mode,"(Saleh et al., 2023)",https://www.researchgate.net/publication/368223649_Detection_of_Hate_Speech_using_BERT_and_Hate_Speech_Word_Embedding_with_Deep_Model,detecting hate detect hate speech reduce corpus trained hate speech processing nlp speech datasets data corpus corpus speech approach
Hate Speech Detection via Dual Contrastive Learning,"(Lu et al., 2023)",https://www.researchgate.net/publication/372313079_Hate_Speech_Detection_via_Dual_Contrastive_Learning,detecting hate detects hate hate speech word hate spread hate conveyed hate processing hate speech social detecting speech speech significantly
American Sign Language Recognition and Generation : A CNN-based Approach,"(Sheth et al., 2023)",https://www.researchgate.net/publication/372871644_American_Sign_Language_Recognition_and_Generation_A_CNN-based_Approach,sign language community deaf deaf community sign trained language sign deaf deaf hardofhearing cnns accomplish recognition make asl sign
Recognition of American Sign Language with Study of Facial Expression for Emotion Analysis,"(Chakraborty et al., 2023)",https://www.researchgate.net/publication/368872454_Recognition_of_American_Sign_Language_with_Study_of_Facial_Expression_for_Emotion_Analysis,sign language recognition slr recognition sign classify sign emotion signer emotion recognized expression recognition recognition feature classify language recognition
American Sign Language Character Recognition using Convolutional Neural Networks,"(Abdullah et al., 2023)",https://www.researchgate.net/publication/375011051_American_Sign_Language_Character_Recognition_using_Convolutional_Neural_Networks,sign language asl recognition asl cnn cnn architecture asl letter convolutional neural network cnn american sign language asl identifying asl
Recognition of American Sign Language Using Modified Deep Residual CNN with Modified Canny Edge Segmentation,"(Alleema et al., 2022)",https://www.researchgate.net/publication/359810441_Recognition_of_American_Sign_Language_Using_Modified_Deep_Residual_CNN_with_Modified_Canny_Edge_Segmentation,sign language gesture image hand gesture asl recognition recognition accuracy low recognition gesture high recognition gesture meaningful classifying image
American Sign Language Recognition and its Conversion from Text to Speech,"(Bailur et al., 2023)",https://www.researchgate.net/publication/374330959_American_Sign_Language_Recognition_and_its_Conversion_from_Text_to_Speech,sign language speech impairment sign languagetotext gesture text hand gesture audible speech audible communication gesture verbal audible gesture furthermore
HCRS: A Hybrid Clothes Recommender System Based on User Ratings and Product Features,"(Hu et al., 2013)",https://www.researchgate.net/publication/262239966_HCRS_A_Hybrid_Clothes_Recommender_System_Based_on_User_Ratings_and_Product_Features,online clothesselling clothes recommender clothes online online shopper clothesselling business collaborative clothes recommend clothes clothesselling rating clothing clothing attribute
RecXplainer: Post-Hoc Attribute-Based Explanations for Recommender Systems,"(Verma et al., 2022)",https://www.researchgate.net/publication/365821274_RecXplainer_Post-Hoc_Attribute-Based_Explanations_for_Recommender_Systems,recommender ubiquitous persuasiveness recommender explain recommendation providing recommendation recommender backend recommend item recommender recommender huge recommendation propose largescale recommender
Cloth Recommender System Based on Item Matching,"(Lei et al., 2019)",https://www.researchgate.net/publication/333506173_Cloth_Recommender_System_Based_on_Item_Matching,recommendation strategy use recommender recommendation performance recommender essential recommendation example domain recommender recommender enhance previous recommender recommendation literature recommender focused
Market Basket Analysis Using Apriori Algorithm: Grocery Items Recommendation,"(Mohd Rosli & Ibrahim Teo, 2022)",https://www.researchgate.net/publication/367200162_MARKET_BASKET_ANALYSIS_USING_APRIORI_ALGORITHM_GROCERY_ITEMS_RECOMMENDATION,personalised grocery grocery list supermarket list creating grocery using apriori list frequently grocery suggestion item apriori algorithm supermarket
MDEEPFIC: Food item classification with calorie calculation using modified dragonfly deep learning network,"(Pahilan et al., 2023)",https://www.researchgate.net/publication/372825110_MDEEPFIC_Food_item_classification_with_calorie_calculation_using_modified_dragonfly_deep_learning_network,classify food learningbased food nutrition measure categorized food nutrition item classification food item dataset calorie food calorie utilized classify
Food Detection and Calorie Estimation using Deep Learning,"(Deepika et al., 2023)",https://www.researchgate.net/publication/371171527_Food_Detection_and_Calorie_Estimation_using_Deep_Learning,dietary information classify food recognition food food photo picture food image food calculation food measuring food food study calorie food
Mask R-CNN and GrabCut Algorithm for an Image-based Calorie Estimation System,"(Subaran et al., 2022)",https://www.researchgate.net/publication/360874363_Mask_R-CNN_and_GrabCut_Algorithm_for_an_Image-based_Calorie_Estimation_System,food calorie calculating food calorie estimation count calorie food image calculation segmentation segmentation mask calorie calculation calculate calorie accuracy calorie
